CASE_NO,DateTime,ACCD_TP,Year,Longitude,Latitude,City,District,Village
CG134414,1921/20/12 11:91:00,3,102,121.582705,25.064994,Taipei City,Neihu District,Huyuan Vil.
C9118738,1921/20/51 71:30:00,3,102,121.52268,25.041749,Taipei City,Zhongzheng District,Dongmen Vil.
CG140918,1921/20/90 51:15:00,2,102,121.564819,25.085553,Taipei City,Neihu District,Xikang Vil.
CA112023,1921/20/20 92:00:00,2,102,121.508416,25.023398,Taipei City,Wanhua District,Tengyun Vil.
CD114225,1921/20/53 11:72:00,2,102,121.472387,25.138218,Taipei City,Beitou District,Yide Vil.
CI130423,1921/21/01 61:84:00,2,102,121.558519,25.032592,Taipei City,Xinyi District,Zhongxing Vil.
CH114481,1921/21/21 10:72:00,2,102,121.58512,25.059049,Taipei City,Neihu District,Shitan Vil.
CE113198,1921/20/91 00:81:00,2,102,121.559983,25.007408,Taipei City,Wenshan District,Xingchang Vil.
CG140437,1921/20/70 71:13:00,3,102,121.602737,25.067707,Taipei City,Neihu District,Bao Hu Vil.
CE116093,1921/21/01 62:31:00,3,102,121.585483,24.998037,Taipei City,Wenshan District,Wanxing Vil.
CG137074,1921/20/10 42:25:00,3,102,121.582685,25.070882,Taipei City,Neihu District,Huxing Vil.
C8133822,1921/20/62 91:35:00,2,102,121.547567,25.043357,Taipei City,Da an District,Guangwu Vil.
CI118130,1921/20/52 30:73:00,2,102,121.554493,25.043194,Taipei City,Da an District,Huasheng Vil.
CC139974,1921/20/72 31:00:00,3,102,121.523918,25.111062,Taipei City,Shilin District,Lanxing Vil.
C6125776,1921/21/20 20:75:00,2,102,121.489318,25.021802,Taipei City,Wanhua District,Xiaode Vil.
CG142274,1921/20/80 21:45:00,3,102,121.582198,25.082005,Taipei City,Neihu District,Hubin Vil.
CG142663,1921/20/82 51:44:00,3,102,121.56672,25.09856,Taipei City,Neihu District,Xi an Vil.
CG141542,1921/20/91 30:14:00,2,102,121.573338,25.058894,Taipei City,Neihu District,Huyuan Vil.
CC136466,1921/21/02 40:74:00,2,102,121.542706,25.117184,Taipei City,Shilin District,Dongshan Vil.
CI128943,1921/21/00 81:63:00,3,102,121.565269,25.038934,Taipei City,Xinyi District,Xicun Vil.
CC142312,1921/21/13 01:60:00,3,102,121.501127,25.088422,Taipei City,Shilin District,
C8139174,1921/20/50 51:23:00,3,102,121.552948,25.0173,Taipei City,Da an District,Liyuan Vil.
CG139995,1921/20/52 51:54:00,2,102,121.581594,25.075389,Taipei City,Neihu District,Ruiyang Vil.
CC138919,1921/20/82 01:54:00,2,102,121.507112,25.09229,Taipei City,Shilin District,Sheyuan Vil.
CE115975,1921/21/02 21:92:00,2,102,121.56329,24.995972,Taipei City,Wenshan District,Xingjia Vil.
CD117319,1921/20/72 41:00:00,2,102,121.493919,25.123604,Taipei City,Beitou District,Baxian Vil.
CH113416,1921/20/72 71:43:00,3,102,121.608594,25.059918,Taipei City,Nangang District,
C7140375,1921/20/70 70:61:00,3,102,121.526648,25.069556,Taipei City,Zhongshan District,Yuanshan Vil.
CC137019,1921/20/42 21:71:00,2,102,121.505086,25.099405,Taipei City,Beitou District,Zhoumei Vil.
C9118445,1921/20/50 81:31:00,2,102,121.50033,25.043874,Taipei City,Wanhua District,Caiyuan Vil.
CC135921,1921/20/31 51:74:00,2,102,121.517745,25.094227,Taipei City,Shilin District,Fujia Vil.
CA110357,1921/20/40 51:50:00,2,102,121.50172,25.029417,Taipei City,Wanhua District,Xin an Vil.
CC116857,1921/20/70 72:32:00,2,102,121.531428,25.103807,Taipei City,Shilin District,Mingshan Vil.
CI900412,1921/20/41 60:91:00,2,102,121.560541,25.049968,Taipei City,Songshan District,Jixiang Vil.
C7147707,1921/20/80 90:85:00,2,102,121.519239,25.068529,Taipei City,Datong District,Siwen Vil.
CC139759,1921/21/11 61:11:00,3,102,121.501322,25.088688,Taipei City,Shilin District,
C7150682,1921/21/11 10:71:00,2,102,121.514412,25.056867,Taipei City,Datong District,Xingming Vil.
CG143732,1921/21/20 92:01:00,2,102,121.605225,25.068209,Taipei City,Neihu District,Nan Hu Vil.
CB133804,1921/21/23 00:84:00,2,102,121.547204,25.058666,Taipei City,Songshan District,Minyou Vil.
CG140384,1921/20/71 31:34:00,3,102,121.552422,25.089597,Taipei City,Zhongshan District,Bei an Vil.
C8146232,1921/20/92 11:13:00,3,102,121.529666,25.024507,Taipei City,Da an District,Longquan Vil.
CG137992,1921/20/20 71:05:00,3,102,121.567711,25.079991,Taipei City,Neihu District,Xihu Vil.
C8141783,1921/20/60 90:30:00,3,102,121.543394,25.04324,Taipei City,Da an District,Cheng an Vil.
CE115951,1921/21/21 02:31:00,3,102,121.540276,24.989145,Taipei City,Wenshan District,Jingxing Vil.
CD124745,1921/20/22 60:61:00,2,102,121.50862,25.113892,Taipei City,Beitou District,Jiqing Vil.
CB125442,1921/20/22 10:62:00,2,102,121.5584,25.069727,Taipei City,Songshan District,Jingzhong Vil.
C5130776,1921/21/01 32:10:00,2,102,121.509857,25.056647,Taipei City,Datong District,Yongle Vil.
CA111143,1921/20/42 81:15:00,3,102,121.517262,25.022813,Taipei City,Zhongzheng District,Wangxi Vil.
CH114565,1921/21/11 61:82:00,2,102,121.610032,25.063006,Taipei City,Neihu District,Lu Jhou Vil.
CC140588,1921/21/00 40:11:00,2,102,121.518055,25.088836,Taipei City,Shilin District,Fuzhong Vil.
CE110930,1921/20/42 30:42:00,3,102,121.580029,25.007107,Taipei City,Wenshan District,Bojia Vil.
C8147849,1921/20/80 21:23:00,2,102,121.545665,25.039836,Taipei City,Da an District,Ren ai Vil.
CI128517,1921/20/71 11:45:00,3,102,121.559542,25.034824,Taipei City,Xinyi District,Xicun Vil.
CC139878,1921/20/62 71:42:00,2,102,121.524152,25.100237,Taipei City,Shilin District,Dexing Vil.
C9119309,1921/20/31 31:15:00,3,102,121.516195,25.045189,Taipei City,Zhongzheng District,Liming Vil.
C7900346,1921/20/50 91:14:00,3,102,121.525004,25.059819,Taipei City,Zhongshan District,Jusheng Vil.
C7151222,1921/21/11 71:92:00,2,102,121.519371,25.064524,Taipei City,Zhongshan District,Jiying Vil.
CG137973,1921/20/32 10:82:00,2,102,121.581565,25.075418,Taipei City,Neihu District,Ruiyang Vil.
C9114948,1921/20/82 71:44:00,2,102,121.517765,25.043523,Taipei City,Zhongzheng District,Liming Vil.
C7153260,1921/21/22 61:94:00,3,102,121.550296,25.084763,Taipei City,Zhongshan District,Chenggong Vil.
CC140572,1921/20/92 00:85:00,3,102,121.511924,25.101738,Taipei City,Beitou District,Jianmin Vil.
CE111114,1921/20/52 30:73:00,2,102,121.560794,24.985915,Taipei City,Wenshan District,Zhanglin Vil.
CI130186,1921/20/91 11:42:00,2,102,121.550885,25.030165,Taipei City,Da an District,Yi an Vil.
C7147339,1921/20/80 71:20:00,2,102,121.545726,25.087163,Taipei City,Zhongshan District,Dazhi Vil.
CC134799,1921/20/20 51:23:00,2,102,121.504263,25.084942,Taipei City,Shilin District,
CC142416,1921/21/23 11:20:00,2,102,121.522669,25.115715,Taipei City,Beitou District,Ronghua Vil.
C7153507,1921/21/22 91:53:00,2,102,121.552432,25.086148,Taipei City,Zhongshan District,Bei an Vil.
CD127714,1921/21/00 70:84:00,2,102,121.538715,25.156743,Taipei City,Beitou District,Hushan Vil.
CI118379,1921/20/51 31:34:00,3,102,121.549404,25.027093,Taipei City,Da an District,Quan an Vil.
C8135731,1921/20/30 31:81:00,2,102,121.530475,25.023827,Taipei City,Da an District,Longquan Vil.
C7146977,1921/20/70 81:55:00,3,102,121.519396,25.066881,Taipei City,Datong District,Siwen Vil.
CD121529,1921/20/42 61:24:00,3,102,121.497287,25.123081,Taipei City,Beitou District,Baxian Vil.
CD114159,1921/20/83 01:64:00,2,102,121.503213,25.117135,Taipei City,Beitou District,Linong Vil.
C8141795,1921/20/52 30:64:00,2,102,121.543339,25.034932,Taipei City,Da an District,He an Vil.
C7151644,1921/21/12 50:73:00,2,102,121.517205,25.058925,Taipei City,Datong District,Shuanglian Vil.
C6123308,1921/20/10 91:92:00,2,102,121.488164,25.037185,Taipei City,Wanhua District,Liuxiang Vil.
CA110744,1921/20/50 21:45:00,2,102,121.506746,25.0339,Taipei City,Zhongzheng District,Aiguo Vil.
C7153224,1921/21/22 22:10:00,2,102,121.514587,25.061802,Taipei City,Datong District,Minquan Vil.
C8137995,1921/20/51 71:02:00,2,102,121.536366,25.034342,Taipei City,Da an District,Minzhao Vil.
C8138460,1921/20/12 91:13:00,3,102,121.525609,25.020789,Taipei City,Zhongzheng District,Linxing Vil.
CE113731,1921/20/42 01:04:00,2,102,121.55096,24.985927,Taipei City,Wenshan District,Shiyuan Vil.
CD122903,1921/20/30 11:00:00,2,102,121.49286,25.131324,Taipei City,Beitou District,Datong Vil.
CI129481,1921/20/90 30:82:00,2,102,121.556036,25.043076,Taipei City,Da an District,Huasheng Vil.
CH113218,1921/20/80 31:14:00,3,102,121.574611,25.047512,Taipei City,Xinyi District,Wuchang Vil.
C7143413,1921/20/11 80:84:00,2,102,121.521877,25.049854,Taipei City,Zhongshan District,Zhengde Vil.
C9121099,1921/21/02 21:03:00,2,102,121.516902,25.040095,Taipei City,Zhongzheng District,Liming Vil.
CE116163,1921/21/20 82:12:00,2,102,121.545626,24.987404,Taipei City,Wenshan District,Shiyuan Vil.
CC141465,1921/21/02 71:10:00,2,102,121.513987,25.08212,Taipei City,Shilin District,Fushun Vil.
CH113597,1921/20/92 82:22:00,2,102,121.584352,25.051365,Taipei City,Nangang District,Yucheng Vil.
C8140214,1921/20/62 92:11:00,2,102,121.524529,25.036148,Taipei City,Zhongzheng District,Dongmen Vil.
C7151964,1921/21/12 01:82:00,3,102,121.53227,25.053686,Taipei City,Zhongshan District,Zhongji Vil.
CE113591,1921/20/12 40:93:00,2,102,121.569202,25.005662,Taipei City,Wenshan District,Bojia Vil.
C7147983,1921/20/81 70:65:00,2,102,121.532357,25.053751,Taipei City,Zhongshan District,Zhongji Vil.
C6121787,1921/20/70 21:50:00,2,102,121.496526,25.035944,Taipei City,Wanhua District,Qingshan Vil.
CH113759,1921/20/82 40:84:00,2,102,121.608552,25.043913,Taipei City,Nangang District,Zhongnan Vil.
C9118678,1921/20/60 20:32:00,2,102,121.522485,25.047866,Taipei City,Zhongzheng District,Meihua Vil.
CG143918,1921/21/10 41:50:00,2,102,121.566866,25.076845,Taipei City,Zhongshan District,Jintai Vil.
C9118644,1921/20/52 00:65:00,2,102,121.514208,25.049926,Taipei City,Datong District,Jianming Vil.
CC136403,1921/20/50 41:54:00,2,102,121.520036,25.09582,Taipei City,Shilin District,Fujia Vil.
C5118967,1921/20/10 21:11:00,3,102,121.511838,25.062149,Taipei City,Datong District,Nanfang Vil.
C7140351,1921/20/10 90:83:00,3,102,121.519638,25.070321,Taipei City,Datong District,Zhisheng Vil.
C7152059,1921/21/13 00:02:00,2,102,121.542636,25.082867,Taipei City,Zhongshan District,Jiantan Vil.
C9115019,1921/20/70 71:35:00,3,102,121.508075,25.049706,Taipei City,Datong District,Yuquan Vil.
C8139664,1921/20/40 11:61:00,3,102,121.533225,25.039554,Taipei City,Da an District,Minhui Vil.
CI900135,1921/20/41 71:14:00,2,102,121.5495,25.04212,Taipei City,Da an District,Jian an Vil.
CA118021,1921/21/22 51:61:00,2,102,121.504447,25.037079,Taipei City,Wanhua District,Rende Vil.
CI130988,1921/21/10 91:55:00,3,102,121.568789,25.036984,Taipei City,Xinyi District,Ankang Vil.
CG145393,1921/21/22 52:01:00,2,102,121.549958,25.087046,Taipei City,Zhongshan District,Bei an Vil.
C9117951,1921/20/10 70:74:00,2,102,121.509613,25.040391,Taipei City,Zhongzheng District,Jianguo Vil.
CB133365,1921/21/02 31:85:00,2,102,121.540994,25.057629,Taipei City,Zhongshan District,Zhufu Vil.
CC136132,1921/20/30 40:82:00,3,102,121.502924,25.089587,Taipei City,Shilin District,Shexin Vil.
C7150442,1921/21/01 01:13:00,3,102,121.540336,25.085215,Taipei City,Zhongshan District,Jiantan Vil.
CE115715,1921/21/03 00:95:00,2,102,121.537065,24.988585,Taipei City,Wenshan District,Jingmei Vil.
CC138170,1921/20/70 90:85:00,3,102,121.513771,25.103832,Taipei City,Beitou District,Jianmin Vil.
CI129398,1921/20/82 91:05:00,2,102,121.5497,25.032326,Taipei City,Da an District,Yi an Vil.
CG140009,1921/20/60 72:13:00,3,102,121.58495,25.086737,Taipei City,Neihu District,Jinrui Vil.
C8146321,1921/20/92 71:70:00,3,102,121.540652,25.039285,Taipei City,Da an District,Yicun Vil.
CI128843,1921/20/72 10:03:00,2,102,121.554733,25.049307,Taipei City,Songshan District,Fushi Vil.
CI103557,1921/20/12 41:13:00,1,102,121.566347,25.035422,Taipei City,Xinyi District,Xicun Vil.
C9119037,1921/20/22 31:82:00,3,102,121.51107,25.046397,Taipei City,Zhongzheng District,Guangfu Vil.
CD114024,1921/20/62 11:73:00,3,102,121.501224,25.11437,Taipei City,Beitou District,Lixian Vil.
CC138314,1921/20/61 02:03:00,2,102,121.524555,25.11111,Taipei City,Shilin District,Lanxing Vil.
CC142915,1921/21/23 11:61:00,2,102,121.513225,25.090856,Taipei City,Shilin District,
CD127446,1921/21/01 70:84:00,2,102,121.491272,25.136604,Taipei City,Beitou District,Fengnian Vil.
C8145013,1921/20/82 81:90:00,2,102,121.524373,25.03528,Taipei City,Da an District,Guangming Vil.
C7151814,1921/21/21 51:43:00,2,102,121.517399,25.062698,Taipei City,Datong District,Minquan Vil.
CI132343,1921/21/21 41:85:00,2,102,121.5555,25.042006,Taipei City,Da an District,Huasheng Vil.
CG142318,1921/20/82 50:90:00,2,102,121.570563,25.05802,Taipei City,Songshan District,Xindong Vil.
CD122807,1921/20/41 31:15:00,3,102,121.495927,25.138872,Taipei City,Beitou District,Wenhua Vil.
CH115090,1921/20/91 41:33:00,2,102,121.582965,25.051696,Taipei City,Nangang District,Yucheng Vil.
CH111904,1921/20/32 32:15:00,2,102,121.607638,25.050764,Taipei City,Nangang District,Zhongnan Vil.
C7148054,1921/20/81 22:15:00,3,102,121.532437,25.05657,Taipei City,Zhongshan District,Zhongji Vil.
CH115161,1921/20/90 40:92:00,3,102,121.576868,25.049822,Taipei City,Songshan District,Ciyou Vil.
CG141661,1921/21/11 41:65:00,2,102,121.552633,25.08639,Taipei City,Zhongshan District,Bei an Vil.
CG140620,1921/20/61 81:32:00,2,102,121.570068,25.077721,Taipei City,Neihu District,Gangqian Vil.
C9121539,1921/21/22 01:74:00,3,102,121.536864,25.135512,Taipei City,Shilin District,Tianmu Vil.
CI117900,1921/20/30 60:70:00,2,102,121.556043,25.043013,Taipei City,Da an District,Huasheng Vil.
C8139550,1921/20/41 30:32:00,2,102,121.549136,25.03132,Taipei City,Da an District,Yi an Vil.
C7147935,1921/20/80 11:34:00,3,102,121.522052,25.063877,Taipei City,Zhongshan District,Jiying Vil.
CE113790,1921/20/32 51:74:00,3,102,121.570534,24.990907,Taipei City,Wenshan District,Muzha Vil.
C7142660,1921/20/10 11:52:00,3,102,121.540894,25.084723,Taipei City,Zhongshan District,Jiantan Vil.
CE116147,1921/21/11 21:81:00,2,102,121.589067,24.977685,Taipei City,Wenshan District,Zhinan Vil.
CD126701,1921/21/02 10:81:00,3,102,121.512312,25.121403,Taipei City,Beitou District,Donghua Vil.
CC140507,1921/20/82 61:14:00,3,102,121.523292,25.1231,Taipei City,Beitou District,Yongxin Vil.
C6125264,1921/20/21 11:00:00,3,102,121.511416,25.022907,Taipei City,Wanhua District,Tengyun Vil.
CE114552,1921/21/21 92:01:00,2,102,121.568286,24.989385,Taipei City,Wenshan District,Muzha Vil.
CB130654,1921/21/10 61:42:00,3,102,121.541907,25.056099,Taipei City,Zhongshan District,Zhufu Vil.
CI900291,1921/20/32 41:70:00,2,102,121.551091,25.034328,Taipei City,Da an District,Dun an Vil.
C7142200,1921/20/11 40:11:00,3,102,121.517352,25.06222,Taipei City,Datong District,Minquan Vil.
CI128372,1921/20/62 30:93:00,2,102,121.550255,25.020652,Taipei City,Da an District,Fanghe Vil.
CF111362,1921/21/22 70:82:00,3,102,121.53965,24.99927,Taipei City,Wenshan District,Jingren Vil.
CB125800,1921/20/31 71:85:00,3,102,121.54046,25.051988,Taipei City,Zhongshan District,Fuhua Vil.
CC135983,1921/20/40 61:73:00,3,102,121.501086,25.088787,Taipei City,Shilin District,
C9106361,1921/21/21 20:84:00,2,102,121.518698,25.045997,Taipei City,Zhongzheng District,Liming Vil.
CD121590,1921/20/60 91:30:00,2,102,121.503936,25.11592,Taipei City,Beitou District,Lixian Vil.
C9121210,1921/21/10 30:71:00,2,102,121.512474,25.049798,Taipei City,Datong District,Jiangong Vil.
CI132044,1921/21/13 01:10:00,3,102,121.551138,25.034396,Taipei City,Da an District,Dun an Vil.
CH112922,1921/20/61 71:55:00,2,102,121.572011,25.05144,Taipei City,Songshan District,Ciyou Vil.
CG143102,1921/21/01 01:70:00,3,102,121.558891,25.080916,Taipei City,Zhongshan District,Jintai Vil.
C9121140,1921/21/12 10:53:00,2,102,121.523523,25.042091,Taipei City,Zhongzheng District,Dongmen Vil.
CD127139,1921/21/00 12:13:00,2,102,121.486525,25.138971,Taipei City,Beitou District,Tauyuan Vil.
CD117114,1921/20/72 31:73:00,3,102,121.490975,25.140481,Taipei City,Beitou District,Wenhua Vil.
C9118747,1921/20/60 61:90:00,3,102,121.511333,25.049043,Taipei City,Datong District,Yuquan Vil.
C7146679,1921/20/62 41:91:00,3,102,121.548055,25.083459,Taipei City,Zhongshan District,Dazhi Vil.
CD129009,1921/21/11 91:75:00,2,102,121.503798,25.116225,Taipei City,Beitou District,Lixian Vil.
CB131031,1921/21/11 30:94:00,3,102,121.538671,25.061557,Taipei City,Zhongshan District,Jiangning Vil.
C7151945,1921/21/23 01:74:00,3,102,121.525193,25.069641,Taipei City,Zhongshan District,Yuanshan Vil.
CF111193,1921/21/02 92:00:00,2,102,121.538037,25.000927,Taipei City,Wenshan District,Wanlong Vil.
CC140155,1921/20/80 90:90:00,3,102,121.517168,25.085865,Taipei City,Shilin District,Fuzhong Vil.
C9115205,1921/20/62 91:62:00,2,102,121.506828,25.048424,Taipei City,Wanhua District,Fuxing Vil.
CF109920,1921/20/11 61:51:00,2,102,121.534148,24.994751,Taipei City,Wenshan District,Jingqing Vil.
CB131003,1921/21/00 32:03:00,2,102,121.536146,25.059731,Taipei City,Zhongshan District,Songjiang Vil.
CI130561,1921/21/02 31:75:00,3,102,121.552525,25.043127,Taipei City,Da an District,Jian an Vil.
CE110951,1921/20/32 31:31:00,2,102,121.554127,24.984701,Taipei City,Wenshan District,Zhanglin Vil.
C9121736,1921/21/20 21:04:00,3,102,121.521859,25.036078,Taipei City,Zhongzheng District,Dongmen Vil.
CD127020,1921/21/12 11:50:00,3,102,121.509812,25.110646,Taipei City,Beitou District,Fuxing Vil.
CI103149,1921/20/13 11:54:00,3,102,121.562124,25.047522,Taipei City,Songshan District,Fusheng Vil.
CI900051,1921/20/50 31:01:00,2,102,121.566202,25.035272,Taipei City,Xinyi District,Xicun Vil.
C7149163,1921/20/82 72:23:00,2,102,121.530829,25.067898,Taipei City,Zhongshan District,Xinxi Vil.
CC133240,1921/20/11 41:63:00,3,102,121.524474,25.111067,Taipei City,Shilin District,Lanxing Vil.
CC142098,1921/21/12 31:43:00,3,102,121.516207,25.081734,Taipei City,Shilin District,Fuhua Vil.
CI130930,1921/21/02 01:64:00,2,102,121.568602,25.049191,Taipei City,Songshan District,Xinju Vil.
CG139142,1921/20/51 41:54:00,2,102,121.595975,25.084881,Taipei City,Neihu District,Jinlong Vil.
CG142437,1921/20/91 31:64:00,3,102,121.565897,25.067039,Taipei City,Songshan District,Zhuangjing Vil.
C7149728,1921/20/91 20:81:00,2,102,121.552598,25.085972,Taipei City,Zhongshan District,Bei an Vil.
C9120826,1921/20/90 70:95:00,2,102,121.505017,25.048962,Taipei City,Wanhua District,Fuxing Vil.
CE111130,1921/20/70 80:82:00,2,102,121.560335,24.99251,Taipei City,Wenshan District,Xingjia Vil.
C5126536,1921/20/51 50:90:00,2,102,121.511623,25.062136,Taipei City,Datong District,Nanfang Vil.
CD116842,1921/20/90 90:91:00,2,102,121.495017,25.128531,Taipei City,Beitou District,Zhongyang Vil.
CC138801,1921/20/71 61:45:00,2,102,121.499544,25.087993,Taipei City,Shilin District,
C8142148,1921/20/61 11:95:00,3,102,121.540867,25.043529,Taipei City,Da an District,Cheng an Vil.
CB132783,1921/21/02 11:90:00,2,102,121.540479,25.051974,Taipei City,Zhongshan District,Fuhua Vil.
CB126168,1921/20/32 21:61:00,2,102,121.540802,25.053612,Taipei City,Zhongshan District,Fuhua Vil.
CA110256,1921/20/12 90:74:00,2,102,121.508707,25.036502,Taipei City,Zhongzheng District,Jianguo Vil.
CG136674,1921/20/31 32:13:00,3,102,121.60062,25.073426,Taipei City,Neihu District,Jin Hu Vil.
CE111787,1921/20/70 52:35:00,2,102,121.543844,24.989602,Taipei City,Wenshan District,Shiyuan Vil.
CF110488,1921/20/50 40:75:00,2,102,121.551711,25.007524,Taipei City,Wenshan District,Xingwang Vil.
CH113358,1921/20/60 60:72:00,3,102,121.601937,25.057933,Taipei City,Nangang District,Chongyang Vil.
CC138266,1921/20/82 30:81:00,2,102,121.515187,25.085806,Taipei City,Shilin District,Fuzhong Vil.
C8139075,1921/20/51 01:64:00,2,102,121.54191,25.034716,Taipei City,Da an District,He an Vil.
CD124600,1921/20/22 41:54:00,2,102,121.517785,25.120634,Taipei City,Beitou District,Yongxin Vil.
CB131043,1921/21/20 62:23:00,2,102,121.536004,25.057566,Taipei City,Zhongshan District,Zhongyang Vil.
CD125894,1921/21/01 81:84:00,3,102,121.490137,25.138853,Taipei City,Beitou District,Dauxiang Vil.
C8138207,1921/20/22 72:00:00,3,102,121.534429,25.017501,Taipei City,Da an District,Xuefu Vil.
CF110100,1921/20/32 60:54:00,2,102,121.533244,24.997815,Taipei City,Wenshan District,Jingqing Vil.
CB124997,1921/20/11 21:92:00,2,102,121.540579,25.059979,Taipei City,Zhongshan District,Jiangshan Vil.
C8137600,1921/20/21 11:93:00,3,102,121.524161,25.028042,Taipei City,Da an District,Jinhua Vil.
C7143677,1921/20/21 91:34:00,2,102,121.528574,25.06432,Taipei City,Zhongshan District,Xinfu Vil.
